Make,Model,Series launch year,Trim / Version,Year start,Year end,Production start,Production end,New Price,Used price range,Fuel consumption (mpg),Insurance group,Annual road tax,Miles per pound (mpp),Power (bhp),Top Speed (mph),0-60 mph (secs),Torque (Nm),Torque (ft-lb),CO2 Emissions (g/km),Euro Emissions Standard,Miles Per Tank,Fuel Capacity (litres),Weight (kg),Length (mm),Width (mm),Height (mm),Wheelbase (mm),Turning Circle (m),Engine Size (cc),Cylinders,Valves,Fuel Type,Transmission,Gearbox,Drivetrain,Doors,Seats,Luggage Capacity (litres),Unbraked Towing Weight (kg),Braked Towing Weight (kg),EuroNCAP Rating,EuroNCAP Rating description,Adult Occupant,Child Occupant,Pedestrian,New Adult Occupant,New Child Occupant,New Vulnerable Road Users,New Safety Assist,Country,Status,Series (production years start-end),Image URL
BMW,3-Series,Saloon 2019 specs,320i xDrive Sport 4dr Step Auto,2022,Now,05/01/2022,Now,"£39,710","£31,710 - £35,100",40.9 - 41.5 mpg,28,£165,4.7 - 4.8 mpp,181,143,7.4,300,221,154,6,-,59,1580,4713,2068,1445,2851,12,1998,4,16,Petrol,Automatic,8 Speed,4 wheel drive,4,5,480,750,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,330i Sport 4dr Step Auto,2022,Now,05/01/2022,Now,"£41,875","£33,600 - £37,235",42.2 - 42.8 mpg,32,£520,4.9 - 5.0 mpp,254,155,5.7,400,295,149,6,-,59,1525,4713,2068,1440,2851,11,1998,4,16,Petrol,Automatic,8 Speed,Rear wheel drive,4,5,480,750,1600,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,330d Sport Automatic 4d,2019,2020,03/01/2019,11/01/2020,"£40,495","£23,640 - £36,450",46.3 - 49.6 mpg,40,£520,5.1 - 5.5 mpp,261,155,5.3,580,427,150,6,674,59,1590,4709,2068,1435,2851,11,2993,6,24,Diesel,Automatic,8 Speed,Rear wheel drive,4,5,480,750,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,330d xDrive Sport Automatic 4d,2019,2020,07/01/2019,11/01/2020,"£42,045","£25,115 - £37,910",44.8 - 47.1 mpg,40,£520,5.0 - 5.2 mpp,261,155,4.9,580,427,157,6,661,59,1660,4709,2068,1445,2851,12,2993,6,24,Diesel,Automatic,8 Speed,4 wheel drive,4,5,480,750,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,330d MHT Sport 4dr Step Auto,2020,2021,11/01/2020,03/01/2021,"£41,195","£28,305 - £37,685",53.3 - 56.5 mpg,40,£520,5.9 - 6.2 mpp,281,155,5.1,650,479,131,6,-,59,1695,4709,2068,1435,2851,11,2993,6,24,Diesel,Automatic,8 Speed,Rear wheel drive,4,5,480,750,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,330d xDrive MHT Sport 4dr Step Auto,2020,2021,11/01/2020,03/01/2021,"£42,745","£29,445 - £39,260",50.4 - 53.3 mpg,40,£520,5.6 - 5.9 mpp,281,155,4.8,650,479,140,6,-,59,1765,4709,2068,1445,2851,12,2993,6,24,Diesel,Automatic,8 Speed,4 wheel drive,4,5,480,750,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,M340d xDrive Sport Automatic 4d,2020,2022,04/01/2020,03/01/2022,"£50,970","£35,355 - £49,500",45.6 - 46.3 mpg,42,£520,5.0 - 5.1 mpp,335,155,4.5,700,516,159,6,-,59,1820,4713,2068,1440,2851,12,2993,6,24,Diesel,Automatic,8 Speed,4 wheel drive,4,5,480,750,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,M340d xDrive MHT 4dr Step Auto,2022,Now,05/01/2022,Now,"£54,815","£46,200 - £51,300",46.3 - 47.1 mpg,42,£520,5.1 - 5.2 mpp,335,155,4.5,700,516,158,6,-,59,1800,4713,2068,1445,2851,12,2993,6,24,Diesel,Automatic,8 Speed,4 wheel drive,4,5,480,750,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,M340i xDrive Sport Automatic 4d,2019,2020,07/01/2019,11/01/2020,"£48,975","£30,765 - £46,460",34 - 34.9 mpg,39,£520,3.9 - 4.0 mpp,368,155,4.3,500,369,185,6,-,59,1670,4713,2068,1440,2851,12,2998,6,24,Petrol,Automatic,8 Speed,4 wheel drive,4,5,480,750,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,M340i xDrive MHT 4dr Step Auto,2020,2022,11/01/2020,03/01/2022,"£51,000","£36,145 - £48,150",35.8 - 36.7 mpg,39,£520,4.1 - 4.2 mpp,368,155,4.3,500,369,176,6,-,59,1735,4713,2068,1440,2851,12,2998,6,24,Petrol,Automatic,8 Speed,4 wheel drive,4,5,480,750,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,M340i xDrive MHT 4dr Step Auto,2020,2022,11/01/2020,03/01/2022,"£51,000","£36,145 - £48,150",35.8 - 36.7 mpg,39,£520,4.1 - 4.2 mpp,368,155,4.3,500,369,176,6,-,59,1735,4713,2068,1440,2851,12,2998,6,24,Petrol,Automatic,8 Speed,4 wheel drive,4,5,480,750,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,320d M Sport 4d,2019,2020,01/01/2019,03/01/2020,"£36,425","£22,055 - £31,175",53.3 - 55.4 mpg,29,£165,5.9 - 6.1 mpp,187,149,6.9,400,295,118,6,804,59,1450,4709,2068,1435,2851,11,1995,4,16,Diesel,Manual,6 Speed,Rear wheel drive,4,5,480,745,1600,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,320d M Sport auto 4d,2019,2020,01/01/2019,03/01/2020,"£38,115","£23,005 - £32,535",52.3 - 54.3 mpg,29,£165,5.8 - 6.0 mpp,187,149,6.6,400,295,113,6,843,59,1455,4709,2068,1435,2851,11,1995,4,16,Diesel,Automatic,8 Speed,Rear wheel drive,4,5,480,750,1600,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,320d xDrive M Sport Automatic 4d,2019,2020,01/01/2019,03/01/2020,"£39,615","£23,955 - £33,900",48.7 - 51.4 mpg,31,£165,5.4 - 5.7 mpp,187,140,7.2,400,295,121,6,791,59,1660,4709,2068,1445,2851,12,1995,4,16,Diesel,Automatic,8 Speed,4 wheel drive,4,5,500,750,1800,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,318d M Sport 4d,2019,2022,03/01/2019,03/01/2022,"£37,185","£20,365 - £32,510",53.3 - 57.6 mpg,27,£165,5.9 - 6.4 mpp,147,140,8.1,320,236,128,6,778,59,1485,4709,2068,1435,2851,11,1995,4,16,Diesel,Manual,6 Speed,Rear wheel drive,4,5,480,740,1600,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,318d M Sport auto 4d,2019,2020,03/01/2019,07/01/2020,"£37,505","£21,320 - £31,120",53.3 - 55.4 mpg,26,£165,5.9 - 6.1 mpp,147,139,8,320,236,134,6,817,59,1455,4709,2068,1435,2851,11,1995,4,16,Diesel,Automatic,8 Speed,Rear wheel drive,4,5,480,750,1600,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,318d M Sport (Plus Package) 4d,2019,2020,07/01/2019,07/01/2020,"£38,155","£21,370 - £30,550",53.3 - 56.5 mpg,26,£165,5.9 - 6.2 mpp,147,140,8.1,320,236,132,6,778,59,1445,4709,2068,1435,2851,11,1995,4,16,Diesel,Manual,6 Speed,Rear wheel drive,4,5,480,740,1600,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,318d M Sport (Technology Package) 4d,2019,2021,07/01/2019,09/01/2021,"£37,520","£21,370 - £33,410",56.5 - 61.4 mpg,27,£165,6.2 - 6.8 mpp,147,140,8.1,320,236,121,6,778,59,1485,4709,2068,1435,2851,11,1995,4,16,Diesel,Manual,6 Speed,Rear wheel drive,4,5,480,740,1600,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,318d M Sport (Plus Package and Technology Package) 4d,2019,2020,07/01/2019,07/01/2020,"£40,055","£21,950 - £31,350",53.3 - 56.5 mpg,26,£165,5.9 - 6.2 mpp,147,140,8.1,320,236,132,6,778,59,1445,4709,2068,1435,2851,11,1995,4,16,Diesel,Manual,6 Speed,Rear wheel drive,4,5,480,740,1600,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,318d M Sport (Plus Package) auto 4d,2019,2020,07/01/2019,07/01/2020,"£39,705","£22,320 - £31,910",53.3 - 55.4 mpg,26,£165,5.9 - 6.1 mpp,147,139,8,320,236,134,6,817,59,1455,4709,2068,1435,2851,11,1995,4,16,Diesel,Automatic,8 Speed,Rear wheel drive,4,5,480,750,1600,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,318d M Sport (Technology Package) auto 4d,2019,2020,07/01/2019,07/01/2020,"£39,405","£22,320 - £31,910",53.3 - 55.4 mpg,26,£165,5.9 - 6.1 mpp,147,139,8,320,236,134,6,817,59,1455,4709,2068,1435,2851,11,1995,4,16,Diesel,Automatic,8 Speed,Rear wheel drive,4,5,480,750,1600,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,318d M Sport (Plus Package and Technology Package) auto 4d,2019,2020,07/01/2019,07/01/2020,"£41,605","£22,900 - £32,760",53.3 - 55.4 mpg,26,£520,5.9 - 6.1 mpp,147,139,8,320,236,134,6,817,59,1455,4709,2068,1435,2851,11,1995,4,16,Diesel,Automatic,8 Speed,Rear wheel drive,4,5,480,750,1600,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,320d M Sport (Plus Package) 4d,2019,2020,07/01/2019,03/01/2020,"£38,625","£23,060 - £32,025",53.3 - 55.4 mpg,29,£165,5.9 - 6.1 mpp,187,149,6.9,400,295,118,6,804,59,1450,4709,2068,1435,2851,11,1995,4,16,Diesel,Manual,6 Speed,Rear wheel drive,4,5,480,745,1600,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,320d M Sport (Technology Package) 4d,2019,2020,07/01/2019,03/01/2020,"£38,325","£23,060 - £32,025",53.3 - 55.4 mpg,29,£165,5.9 - 6.1 mpp,187,149,6.9,400,295,118,6,804,59,1450,4709,2068,1435,2851,11,1995,4,16,Diesel,Manual,6 Speed,Rear wheel drive,4,5,480,745,1600,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,320d M Sport (Plus Package and Technology Package) 4d,2019,2020,07/01/2019,03/01/2020,"£40,525","£23,640 - £32,810",53.3 - 55.4 mpg,29,£520,5.9 - 6.1 mpp,187,149,6.9,400,295,118,6,804,59,1450,4709,2068,1435,2851,11,1995,4,16,Diesel,Manual,6 Speed,Rear wheel drive,4,5,480,745,1600,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,320d M Sport (Plus Package) Automatic 4d,2019,2020,07/01/2019,03/01/2020,"£40,315","£24,060 - £33,375",52.3 - 54.3 mpg,29,£520,5.8 - 6.0 mpp,187,149,6.6,400,295,113,6,843,59,1455,4709,2068,1435,2851,11,1995,4,16,Diesel,Automatic,8 Speed,Rear wheel drive,4,5,480,750,1600,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
BMW,3-Series,Saloon 2019 specs,320d M Sport (Technology Package) Automatic 4d,2019,2020,07/01/2019,03/01/2020,"£40,015","£24,060 - £33,375",52.3 - 54.3 mpg,29,£165,5.8 - 6.0 mpp,187,149,6.6,400,295,113,6,843,59,1455,4709,2068,1435,2851,11,1995,4,16,Diesel,Automatic,8 Speed,Rear wheel drive,4,5,480,750,1600,https://parkers-assets.bauersecure.com/images/euroncap/post2009-5stars.png,"The BMW 3-Series Saloon was tested by Euro NCAP in 2019 and was awarded a  5 star overall rating.
This overall rating is calculated from the following individual ratings:",,,,0.97,0.87,0.87,0.76,Germany,production,BMW 3-Series Saloon (2019 onwards),https://parkers-images.bauersecure.com/pagefiles/276019/cut-out/bmw-3-series-01.jpeg
